Customer_ID,Customer_Name,Age,Gender,City,State,Membership_Level,Acquisition_Channel,Customer_Tenure_Days,Total_Orders,Total_Items_Purchased,Total_Spend,Average_Order_Value,Preferred_Category,Website_Visits,App_Sessions,Days_Since_Last_Purchase,Purchase_Frequency_Per_Month,Average_Days_Between_Orders,Coupon_Usage_Rate,Return_Rate,Support_Tickets,Customer_Satisfaction,Preferred_Payment_Method,Future_CLV
CUST121717,Swati Shah,38,Female,Ahmedabad,Gujarat,Platinum,Social Media,1262,16,30,12476.53,779.78,Sports & Fitness,236,115,100,0.38,66.28,0.149,0.33,7,3.34,Credit Card,1020.51
CUST121718,Usha Nair,27,Female,Surat,Gujarat,Platinum,Organic Search,643,16,39,5422.37,338.9,Electronics,187,118,28,0.747,51.46,0.331,0.073,2,3.77,Cash on Delivery,861
CUST121719,Ravi Joshi,28,Male,Jaipur,Rajasthan,Gold,Referral,1080,10,17,4507.42,450.74,Books,56,43,45,0.278,110.04,0.4,0.101,1,4.07,Debit Card,537.34
CUST121720,Praveen Naidu,28,Male,Indore,Madhya Pradesh,Silver,Affiliate,396,4,8,1213.33,303.33,Home & Kitchen,103,68,79,0.303,106.03,0.151,0.132,2,4.58,UPI,200
CUST121721,Anil Kulkarni,42,Male,Ahmedabad,Gujarat,Silver,Paid Ads,278,1,3,567.38,567.38,Electronics,23,13,242,0.108,272.65,0.281,0.6,1,3.91,Debit Card,200
CUST121722,Pankaj Tiwari,31,Male,Chennai,Tamil Nadu,Platinum,Social Media,1227,46,144,26851.68,583.73,Books,77,38,43,1.125,26.43,0.871,0.28,4,4.2,UPI,2780.42
CUST121723,Ritu Mehta,35,Female,Patna,Bihar,Gold,Affiliate,1710,7,19,4777.1,682.44,Electronics,467,367,900,0.123,239.04,0.529,0.188,3,4.27,Credit Card,311.76
CUST121724,Abhishek Thakur,75,Male,Chennai,Tamil Nadu,Silver,Referral,1396,13,36,10167.22,782.09,Sports & Fitness,326,224,29,0.279,115.62,0.629,0.313,4,3.24,Debit Card,1084.81
CUST121725,Aditya Rao,23,Male,Mumbai,Maharashtra,Silver,Paid Ads,630,5,8,5502.92,1100.58,Fashion,38,13,91,0.238,125.83,0.449,0.309,2,3.68,Credit Card,655.71
CUST121726,Ravi Joshi,28,Male,Hyderabad,Telangana,Platinum,Referral,1080,33,35,33284.39,1008.62,Electronics,131,112,7,0.917,26.96,0.253,0.293,0,3.97,Credit Card,5945.45
CUST121727,Vijay Bhatt,32,Male,Ludhiana,Punjab,Silver,Organic Search,574,1,3,557.6,557.6,Mobile & Accessories,22,15,900,0.052,400,0.546,0.419,0,3.92,UPI,200
CUST121728,Siddharth Sharma,37,Male,Delhi,Delhi,Gold,Social Media,1656,46,120,29740.07,646.52,Mobile & Accessories,97,51,17,0.833,31.3,0.808,0.221,1,4.28,Credit Card,3054.27
CUST121729,Kajal Bansal,27,Female,Ahmedabad,Gujarat,Gold,Affiliate,886,21,38,14327.99,682.29,Home & Kitchen,116,74,22,0.711,42.36,0.567,0.026,1,4.29,Credit Card,1423.7
CUST121730,Rahul Chatterjee,43,Male,Jodhpur,Rajasthan,Gold,Email Marketing,2430,32,32,16124.84,503.9,Fashion,279,157,34,0.395,67.96,0.454,0,0,4.32,UPI,1845.5
CUST121731,Arjun Desai,30,Male,Hyderabad,Telangana,Silver,Paid Ads,617,8,16,5952.31,744.04,Sports & Fitness,103,76,31,0.389,83.49,0.025,0.236,,3.68,Credit Card,531.02
CUST121732,Varun Tiwari,26,Male,Bhopal,Madhya Pradesh,Gold,SOCIAL MEDIA,900,1,3,1054.48,1054.48,Mobile & Accessories,81,61,318,0.033,400,0.388,0.24,3,3.51,Credit Card,200
CUST121733,Sonal Patel,39,Female,Pune,Maharashtra,Silver,Paid Ads,1881,15,27,9715.26,647.68,Grocery,103,61,304,0.239,103.37,0.168,0.331,3,3.51,UPI,441.81
CUST121734,Meera Bhatt,38,Female,Warangal,Telangana,Gold,Referral,1410,28,51,17278.34,617.08,Fashion,494,354,15,0.596,36.42,0.06,0.339,3,3.87,Credit Card,1576.77
CUST121735,Sunita Pandey,18,Female,Kanpur,Uttar Pradesh,Silver,Social Media,180,6,20,1900.29,316.72,Beauty & Personal Care,45,30,10,1,27.57,0.113,0.437,1,3.93,UPI,295.98
CUST121736,Anil Bose,15,Male,Mumbai,Maharashtra,Silver,Paid Ads,30,1,2,416.02,416.02,Grocery,17,11,24,1,33.39,0.598,0.57,3,3.24,Debit Card,200
CUST121737,Pooja Bose,28,Female,Pune,Maharashtra,Silver,Paid Ads,1080,15,28,7565.53,504.37,Home & Kitchen,358,285,41,0.417,80.93,0.756,0.071,0,3.87,UPI,835.91
CUST121738,Neha Chauhan,30,Female,Mumbai,Maharashtra,Gold,Social Media,679,20,46,11621.79,581.09,Electronics,46,38,28,0.884,34.55,0.295,0.122,1,3.98,Credit Card,1188.41
CUST121739,Ashok Patel,75,Male,Ludhiana,Punjab,Gold,Referral,342,1,3,522.53,522.53,Fashion,115,88,565,0.088,320.73,0.262,0.137,2,4.14,UPI,200
CUST121740,Madhuri Mehta,29,Female,Ahmedabad,Gujarat,Silver,Paid Ads,462,3,4,1162.7,387.57,Beauty & Personal Care,56,41,342,0.195,136.04,0.414,0.357,0,4.34,Debit Card,200
CUST121741,Pooja Mehta,18,Female,Delhi,Delhi,Gold,Paid Ads,180,1,2,734.63,734.63,Home & Kitchen,22,14,50,0.167,173.85,0.49,0.269,3,3.83,UPI,200
CUST121742,Ritu Gupta,34,Female,Mumbai,Maharashtra,Gold,Affiliate,517,11,37,9845.44,895.04,Beauty & Personal Care,129,62,23,0.638,51.65,0.252,0.307,5,3.23,,856.55
CUST121743,Karan Singh,27,Male,Howrah,West Bengal,Silver,Affiliate,990,4,9,1081.38,270.34,Home & Kitchen,35,16,599,0.121,195.12,0.554,0.298,1,3.69,Cash on Delivery,200
CUST121744,Vikram Bhatt,29,Male,Vadodara,Gujarat,Silver,Social Media,343,3,9,1581.74,527.25,Fashion,60,54,118,0.262,136.2,0.581,0.15,1,3.92,UPI,200
CUST121745,Kavita Verma,40,Female,Chandigarh,Punjab,SILVER,Social Media,843,2,4,3508.02,1754.01,Grocery,120,88,345,0.071,400,0.52,0.411,5,3.23,EMI,226.49
CUST121746,Vikram Yadav,36,Male,Jaipur,Rajasthan,Silver,Paid Ads,352,6,13,2527.31,421.22,Mobile & Accessories,60,29,62,0.511,61.53,0.511,0.129,3,4.38,Debit Card,200
CUST121747,Rohit Kumar,32,Male,Howrah,West Bengal,Gold,Paid Ads,1217,25,46,9347.22,373.89,Home & Kitchen,191,127,8,0.616,46.84,0.594,0.149,1,4.53,Cash on Delivery,1031.5
CUST121748,Neha Shah,48,Female,Noida,Uttar Pradesh,Silver,Affiliate,797,14,32,4125.93,294.71,fashion,105,33,96,0.527,54.9,0.543,0.464,7,3.28,UPI,297.41
CUST121749,Manish Rao,23,Male,Jaipur,Rajasthan,Silver,Email Marketing,315,1,2,272.75,272.75,Grocery,67,49,2,0.095,284.86,0.505,0.188,2,3.91,UPI,200
CUST121750,Manish Reddy,32,Male,Ludhiana,Punjab,Gold,Social Media,1440,24,43,11725.23,488.55,Home & Kitchen,139,94,13,0.5,57.91,0.596,0.305,3,4.07,UPI,1373.72
CUST121751,Arjun Das,42,Male,Jaipur,Rajasthan,Gold,Email Marketing,1270,18,43,10564.73,586.93,Beauty & Personal Care,75,53,53,0.425,72.79,0.031,0.505,3,3.03,UPI,821.57
CUST121752,Aditya Rao,44,Male,Bhopal,Madhya Pradesh,Silver,Paid Ads,508,2,5,2988.64,1494.32,Beauty & Personal Care,49,37,152,0.118,269.22,0.383,0.203,1,4.25,EMI,336.09
CUST121753,Ashok Pillai,20,Male,Mumbai,Maharashtra,Platinum,Organic Search,360,10,21,12740.49,1274.05,Grocery,71,45,92,0.833,34.27,0.407,0.353,1,3.99,Credit Card,1087.34
CUST121754,Radhika Chauhan,26,Female,Delhi,Delhi,Silver,Referral,900,10,30,10949.42,1094.94,Fashion,90,53,83,0.333,105.92,0.522,0.157,2,3.69,Credit Card,954.13
CUST121755,Meera Mehta,41,Female,Indore,Madhya Pradesh,Gold,Social Media,1041,20,35,17563.24,878.16,Beauty & Personal Care,220,208,19,0.576,57.47,0.591,0.419,3,3.51,Debit Card,5055.81
CUST121756,Naveen Naidu,28,Male,Indore,Madhya Pradesh,Gold,Organic Search,853,38,132,11376.52,299.38,Electronics,26,16,47,1.336,22.36,0.594,0.126,2,4.02,UPI,1144.29
CUST121757,Nisha Sharma,32,Female,Vadodara,Gujarat,Silver,Paid Ads,1171,6,21,2620.75,436.79,Electronics,126,93,224,0.154,214.12,0.233,0.472,3,3.9,Debit Card,245.73
CUST121758,Rahul Nair,28,Male,Surat,Gujarat,Silver,Social Media,1080,13,32,7998.69,615.28,Electronics,206,126,113,0.361,79.85,0.501,0.203,2,4.2,UPI,890.67
CUST121759,Manoj Pandey,32,Male,Hyderabad,Telangana,Silver,Paid Ads,1024,27,53,12073.89,447.18,Electronics,160,136,80,0.791,47.77,0.42,0.475,4,3.51,Cash on Delivery,702.01
CUST121760,Lakshmi Yadav,18,Female,Kochi,Kerala,Gold,Paid Ads,180,3,7,1698.83,566.28,Home & Kitchen,37,19,567,0.5,57.77,0.513,0.285,1,3.88,UPI,200
CUST121761,Suman Iyer,29,Female,Chandigarh,Punjab,Silver,Affiliate,800,3,7,2240.52,746.84,Fashion,65,54,196,0.112,254.53,0.493,0.142,2,3.75,Debit Card,241.11
CUST121762,Aditya Kumar,31,Male,Chennai,Tamil Nadu,Platinum,Referral,1350,27,72,32343.54,1197.91,Fashion,285,184,234,0.6,52.24,0.174,0.412,2,3.56,Net Banking,1661.21
CUST121763,Kajal Mehta,28,Female,Pune,Maharashtra,Silver,Organic Search,618,12,25,8962.04,746.84,Electronics,43,29,163,0.583,47.83,0.542,0.163,2,4.27,Credit Card,308.55
CUST121764,Siddharth Iyer,33,Male,Kolkata,West Bengal,Silver,Organic Search,1140,33,59,12006.17,363.82,Mobile & Accessories,121,87,20,0.868,30.58,0.724,0.165,0,4.51,UPI,886.96
CUST121765,Anita Bansal,21,Female,Ahmedabad,Gujarat,Gold,Paid Ads,450,8,26,9570.43,1196.3,Fashion,133,65,238,0.533,56.2,0.441,0.17,1,4.49,EMI,756.72
CUST121766,Pooja Kumar,34,Female,Kochi,Kerala,Silver,Organic Search,1306,8,16,3457.26,432.16,Electronics,115,93,166,0.184,161.27,0.354,0.205,2,3.76,UPI,349.35
CUST121767,Deepika Naidu,45,Female,Madurai,Tamil Nadu,Silver,Referral,671,7,22,4453.83,636.26,Home & Kitchen,99,69,71,0.313,85.35,0.512,0.6,0,3.69,Credit Card,534.7
CUST121768,Kajal Mehta,42,Female,Patna,Bihar,Platinum,Referral,658,23,38,15427.83,670.78,Beauty & Personal Care,90,50,8,1.049,32.14,0.527,0,2,4.28,Debit Card,2600.53
CUST121769,Priya Kulkarni,38,Female,Lucknow,Uttar Pradesh,Silver,Affiliate,643,3,7,2195.2,731.73,Books,168,132,75,0.14,197.32,0.624,0.124,2,4.01,Credit Card,321.78
CUST121770,Vandana Pandey,34,Female,Guwahati,Assam,Silver,Social Media,1489,6,12,5342.07,890.35,Sports & Fitness,55,43,107,0.121,246.96,0.22,0.047,1,4.48,UPI,713.39
CUST121771,Amit Rao,26,Male,Kochi,Kerala,Silver,Email Marketing,900,1,1,417.24,417.24,Fashion,78,61,74,0.033,400,0.519,0.28,2,4.24,Debit Card,200
CUST121772,Priya Singh,28,Female,Ahmedabad,Gujarat,Platinum,Referral,1080,42,85,55395.04,1318.93,Beauty & Personal Care,239,142,15,1.167,29.46,0.46,0.317,2,3.71,Net Banking,2725.26
CUST121773,Radhika Kulkarni,39,Female,Mysuru,Karnataka,Platinum,Social Media,1727,49,83,23413.69,477.83,Beauty & Personal Care,191,172,1,0.851,40.51,0.66,0.474,4,4.13,UPI,787.99
CUST121774,Manish Agarwal,31,Male,Ahmedabad,Gujarat,Gold,Paid Ads,1350,34,67,30200.95,888.26,Beauty & Personal Care,375,121,65,0.756,46.69,0.2,0.098,1,4.27,Credit Card,3157.67
CUST121775,Pankaj Kumar,49,Male,Mumbai,Maharashtra,Platinum,Referral,1950,43,102,32900.2,765.12,Home & Kitchen,320,349,62,0.662,47.36,0.95,0.231,2,4.19,Debit Card,2760.41
CUST121776,Usha Gupta,18,Female,Mumbai,Maharashtra,Gold,Email Marketing,180,3,6,1689.57,563.19,Beauty & Personal Care,10,6,5,0.5,45.43,0.817,0.318,3,3.59,Debit Card,220.23
CUST121777,Anjali Chauhan,30,Female,Surat,Gujarat,Silver,Social Media,1260,10,17,6692.31,669.23,Fashion,323,237,25,0.238,135.29,0.398,0.157,1,4.23,Debit Card,642.35
CUST121778,Arjun Agarwal,28,Male,Kolkata,West Bengal,Gold,Organic Search,1080,9,24,7565.35,840.59,Fashion,221,132,20,0.25,134.8,0.611,0.341,3,3.29,UPI,763.4
CUST121779,Varun Singh,38,Male,Ahmedabad,Gujarat,Silver,Affiliate,750,7,16,2744.7,392.1,Electronics,26,18,496,0.28,110.29,0.616,0.485,3,2.93,UPI,200
CUST121780,Karan Tiwari,40,Male,Jaipur,Rajasthan,Gold,Affiliate,1941,16,27,9629.56,601.85,Fashion,138,100,14,0.247,105.77,0.346,0.581,1,3.7,UPI,559.64
CUST121781,Aditya Gupta,22,Male,Surat ,Gujarat,Silver,Email Marketing,540,1,3,561.93,561.93,Electronics,47,25,863,0.056,400,0.225,0.232,3,3.72,UPI,200
CUST121782,Rahul Pillai,16,Male,Jaipur,Rajasthan,Silver,Organic Search,30,1,3,412.91,412.91,Home & Kitchen,5,4,388,1,33.08,0.614,0.509,1,3.78,UPI,200
CUST121783,Usha Bose,26,Female,Kolkata,West Bengal,Platinum,Social Media,900,24,54,14822.54,617.61,Home & Kitchen,223,118,27,0.8,33.49,0.18,0.197,1,4.21,UPI,1797.73
CUST121784,Kiran Gupta,36,Male,Hyderabad,Telangana,Platinum,Affiliate,1228,65,170,58721.49,903.41,Beauty & Personal Care,130,106,8,1.588,18.36,0.642,0.262,3,4.3,Credit Card,3923.13
CUST121785,Sanjay Verma,35,Male,Hyderabad,Telangana,Gold,Paid Ads,1710,21,50,13679.01,651.38,Electronics,740,519,89,0.368,64.55,0.629,0.246,2,4.35,Credit Card,1253.94
CUST121786,Harish Bhatt,19,Male,Mysuru,Karnataka,Silver,Paid Ads,270,1,2,319.76,319.76,Fashion,46,29,15,0.111,240.48,0.253,0.528,1,3.98,Cash on Delivery,200
CUST121787,Pankaj Desai,34,Male,Surat,Gujarat,Platinum,Paid Ads,1620,39,79,20872.77,535.2,Books,92,82,9,0.722,38.24,0.201,0.177,2,4.34,Cash on Delivery,2653.78
CUST121788,Swati Yadav,33,Female,Hyderabad,Telangana,Gold,Organic Search,1530,22,51,11883.96,540.18,Grocery,491,304,9,0.431,69.73,0.179,0.238,3,3.97,Cash on Delivery,963.78
CUST121789,Ashok Shah,32,Male,Ludhiana,Punjab,Platinum,Email Marketing,1440,37,79,25111.68,678.69,Grocery,170,110,18,0.771,39.8,0.134,0.452,4,3.33,UPI,1510.86
CUST121790,Anjali Bose,37,Female,Jodhpur,Rajasthan,Silver,Affiliate,283,1,2,506.89,506.89,Home & Kitchen,67,33,81,0.106,298.58,0.713,0.278,1,4.28,UPI,200
CUST121791,Radhika Naidu,34,Female,Vadodara,Gujarat,Gold,Social Media,1620,2,4,1414.07,707.04,Sports & Fitness,204,107,900,0.037,400,0.206,0.488,4,3.42,UPI,200
CUST121792,Ritu Das,33,Female,Kolkata,West Bengal,Platinum,Paid Ads,702,27,74,46996.79,1740.62,Sports & Fitness,253,173,5,1.154,19.83,0.452,0.035,0,5,Net Banking ,5274.14
CUST121793,Pankaj Bose,41,Male,Guwahati,Assam,Silver,Paid Ads,1756,16,33,10902.34,681.4,Fashion,179,166,135,0.273,123.78,0.325,0.491,4,3.73,UPI,864.93
CUST121794,Deepika Yadav,44,Female,Ahmedabad,Gujarat,Gold,Affiliate,1029,23,78,11396.31,495.49,Grocery ,199,109,48,0.671,45.53,0.625,0.492,1,4.11,UPI,1172.21
CUST121795,Vidya Verma,29,Female,Bengaluru,Karnataka,Gold,Social Media,1170,14,37,6212.19,443.73,Electronics,135,87,27,0.359,62.93,0.146,0.348,1,3.74,Debit Card,412.38
CUST121796,Sangeeta Pillai,31,Other,Hyderabad,Telangana,Silver,Email Marketing,1350,13,13,5921.07,455.47,Mobile & Accessories,199,163,43,0.289,78.27,0.536,0.206,2,4.14,Debit Card,545.39
CUST121797,Suman Kulkarni,37,Female,Delhi,Delhi,Gold,Organic Search,1819,9,18,9438.01,1048.67,Fashion,567,391,295,0.148,194.76,0.266,0.53,5,3.45,Credit Card,451.49
CUST121798,Sarika Yadav,30,Female,Bengaluru,Karnataka,Silver,Email Marketing,378,9,9,7775.46,863.94,Beauty & Personal Care,96,58,95,0.714,42.57,0.278,0.6,4,3.56,Debit Card,357.49
CUST121799,Lakshmi Tiwari,38,Female,Madurai,Tamil Nadu,Silver,Affiliate,640,9,26,2359.63,262.18,Electronics,59,57,29,0.422,64.04,0.299,0.053,3,3.93,UPI,383
CUST121800,Swati Menon,33,Female,Jodhpur,Rajasthan,Silver,Paid Ads,1011,6,11,3009.84,501.64,Sports & Fitness,72,71,167,0.178,124.34,0.725,0.6,3,3.08,Cash on Delivery,219.06
CUST121801,Sneha Verma,38,Female,Kolkata,West Bengal,Silver,Social Media,1409,6,14,5660.9,943.48,Electronics,156,74,497,0.128,215.23,0.224,0.218,8,3.1,Net Banking,200
CUST121802,Pankaj Menon,37,Male,Kolkata,West Bengal,Gold,Social Media,116,1,2,495.95,495.95,Grocery,33,30,330,0.259,108.76,0.396,0.139,0,4.06,Debit Card,200
CUST121803,Madhuri Chauhan,31,Female,Bengaluru,Karnataka,Silver,Paid Ads,1350,21,57,14692.42,699.64,Grocery,224,204,162,0.467,66.91,,0.155,1,4.47,Debit Card,1372.81
CUST121804,Deepika Reddy,39,Female,Mysuru,Karnataka,Gold,Affiliate,533,5,9,4555.31,911.06,Electronics,38,31,98,0.281,117.47,0.607,0.349,2,3.64,Debit Card,487.79
CUST121805,Suman Chauhan,38,Female,Kolkata,West Bengal,Silver,Paid Ads,1503,5,16,2815.95,563.19,Electronics,129,72,293,0.1,306.58,0.584,0.209,3,3.75,UPI,200
CUST121806,Swati Thakur,51,Female,Nagpur,Maharashtra,Gold,Email Marketing,1046,30,48,12919.4,430.65,Sports & Fitness,186,140,118,0.86,30.02,0.394,0.145,1,4.02,Cash on Delivery,1020.29
CUST121807,Anil Agarwal,18,Male,Jaipur,Rajasthan,Gold,Referral,180,3,6,1822.68,607.56,Electronics,24,18,88,0.5,64.58,0.115,0.14,2,3.88,Credit Card,260.26
CUST121808,Divya Iyer,37,Female,Jodhpur,Rajasthan,Gold,Social Media,1176,22,55,14227.63,646.71,Fashion,279,144,7,0.561,45.45,0.316,0.56,1,3.51,UPI,1374.84
CUST121809,Varun Chatterjee,40,Male,Kochi,Kerala,Silver,Affiliate,1518,12,28,6297.85,524.82,Electronics,71,46,56,0.237,143.2,0.25,0.235,3,3.87,Debit Card,685.34
CUST121810,Nandini Patel,50,Female,Howrah,West Bengal,Silver,Social Media,1583,11,12,6591.56,599.23,Fashion,162,127,31,0.208,136.09,0.404,0.11,1,4.52,Debit Card,712.52
CUST121811,Vijay Kulkarni,28,Male,Mumbai,Maharashtra,Silver,Organic Search,1080,8,11,6574.52,821.82,Beauty & Personal Care,225,212,210,0.222,131.71,0.572,0.334,3,3.74,Credit Card,488.62
CUST121812,Praveen Das,33,Male,Kolkata,West Bengal,Gold,Social Media,607,13,17,12684.67,975.74,Books,120,122,61,0.643,50.17,0.681,0.424,5,3.94,Net Banking,1059.28
CUST121813,Pankaj Chatterjee,28,Male,Noida,Uttar Pradesh,Platinum,Paid Ads,1080,12,24,9825.52,818.79,Electronics,163,89,114,0.333,99.6,0.219,0.086,3,4.45,Debit Card,1621.5
CUST121814,Naveen Desai,46,Male,Jaipur,Rajasthan,Gold,Organic Search,1440,38,94,20015.41,526.72,Beauty & Personal Care,394,230,26,0.792,35.35,0.604,0.142,1,3.96,Debit Card,1916.39
CUST121815,Anil Singh,26,Male,Bhopal,Madhya Pradesh,Gold,Affiliate,648,7,16,3076.54,439.51,Sports & Fitness,168,134,126,0.324,91.52,0.305,0.137,1,4.21,UPI,397.83
CUST121816,Rekha Thakur,28,Female,Bengaluru,Karnataka,Silver,Referral,391,1,2,1121.13,1121.13,Grocery,48,31,46,0.077,372.06,0.617,0.342,8,2.82,EMI,200
CUST121817,Abhishek Verma,20,Male,Hyderabad,Telangana,Silver,Social Media,360,3,7,2397.74,799.25,Home & Kitchen,51,26,132,0.25,147.52,0.553,0.517,2,3.75,UPI,238.63
CUST121818,Kavita Bansal,18,Female,Bengaluru,Karnataka,Platinum,Email Marketing,180,2,5,3085.5,1542.75,Home & Kitchen,30,27,50,0.333,70.27,0.162,0.391,2,4.05,Credit Card,533.08
CUST121819,Aditya Chatterjee,32,Male,Guwahati,Assam,Silver,Social Media,583,1,2,469.38,469.38,Home & Kitchen,62,51,442,0.051,400,0.722,0.281,2,4.24,Debit Card,200
CUST121820,Suresh Agarwal,31,Male,Mumbai,Maharashtra,Platinum,Referral,759,19,58,38784.74,2041.3,Home & Kitchen,112,55,58,0.751,42.41,0.291,0.217,3,4.44,Credit Card,3537.7
CUST121821,Vijay Mishra,30,Male,Jodhpur,Rajasthan,Gold,Paid Ads,610,18,58,7252,402.89,Fashion,69,33,76,0.885,35.79,0.563,0.197,1,4.08,Cash on Delivery,918.91
CUST121822,Ganesh Yadav,37,Male,Bengaluru,Karnataka,Gold,Organic Search,1890,10,23,7817.08,781.71,Grocery,107,64,20,0.159,206.08,0.695,0.165,1,4.4,UPI,1003.36
CUST121823,Kajal Verma,38,Female,Ahmedabad,Gujarat,Gold,Social Media,1980,36,107,23881.22,663.37,Electronics,94,60,39,0.545,53.06,0.526,0.311,3,3.96,UPI,2071.34
CUST121824,Sonal Singh,27,Female,Bengaluru,Karnataka,Silver,Organic Search,78,1,2,450.86,450.86,Grocery,7,4,80,0.385,98.83,0.118,0.077,1,3.78,UPI,200
CUST121825,Vandana Verma,33,Female,Bengaluru,Karnataka,Silver,Social Media,702,6,7,2479.87,413.31,Sports & Fitness,39,25,81,0.256,113.64,0.41,0.445,2,3.39,UPI,346.17
CUST121826,Madhuri Mehta,31,Female,Mumbai,Maharashtra,Silver,Email Marketing,1084,9,23,5312.45,590.27,Grocery,119,74,46,0.249,117.67,0.564,0.129,4,4.06,Credit Card,511.1
CUST121827,Kavita Menon,32,Female,Mumbai,Maharashtra,Gold,Organic Search,964,14,29,6831.99,488,Fashion,67,58,15,0.436,65.57,0.178,0.194,0,4.58,Cash on Delivery,551.34
CUST121828,Shreya Kulkarni,44,Female,Delhi,Delhi,Gold,Social Media,1610,35,55,24067.05,687.63,Grocery,226,152,27,0.652,48.87,0.231,0.397,4,3.4,UPI,1603.05
CUST121829,Lakshmi Patel,35,Female,Surat,Gujarat, Silver,Paid Ads,825,13,24,13724.96,1055.77,Fashion,83,60,78,0.473,57.33,0.009,0.068,1,4.09,EMI,1111.93
CUST121830,Karan Chatterjee,40,Male,Mumbai,Maharashtra,Gold,Affiliate,2160,11,44,12711.5,1155.59,Sports & Fitness,609,280,594,0.153,229.97,0.575,0.451,4,3.49,Credit Card,813.81
CUST121831,Sarika Bose,30,Female,Chandigarh,Punjab,Gold,Organic Search,1260,6,14,5875.17,979.19,Sports & Fitness,196,152,40,0.143,210.66,0.331,0.291,2,3.94,Credit Card,1028.64
CUST121832,Vijay Gupta,23,Male,Delhi,Delhi,Silver,Organic Search,630,3,7,1780.26,593.42,Electronics,84,61,148,0.143,225.41,0.315,0.305,3,3.65,Credit Card,241.97
CUST121833,Usha Tiwari,41,Female,Chennai,Tamil Nadu,Gold,Paid Ads,2250,31,105,32013.48,1032.69,Electronics,533,297,96,0.413,73.95,0.024,0.587,3,4.04,Credit Card,2979.08
CUST121834,Usha Das,38,Female,Ahmedabad,Gujarat,Silver,Referral,1609,11,31,7303.33,663.94,Fashion,164,82,15,0.205,117.77,0.422,0.29,5,3.72,UPI,637.06
CUST121835,Sandeep Sharma,17,Male,Vadodara,Gujarat,Gold,Paid Ads,90,2,3,1888.87,944.43,Fashion,43,33,10,0.667,39.85,0.771,0.117,2,3.54,Net Banking,331.7
CUST121836,Sarika Iyer,31,Female,Lucknow,Uttar Pradesh,Silver,Social Media,805,3,7,2585.32,861.77,Fashion,56,39,675,0.112,288.04,0.643,0.332,2,3.91,Credit Card,200
CUST121837,Ajay Mishra,36,Male,Hyderabad,Telangana,Platinum,Paid Ads,1800,27,57,25947.11,961,Beauty & Personal Care,159,75,26,0.45,61.08,0.69,0.15,4,3.65,Credit Card,2171.1
CUST121838,Sangeeta Thakur,35,Female,Lucknow,Uttar Pradesh,Silver,Paid Ads,1710,24,70,7342.69,305.95,Home & Kitchen,231,148,146,0.421,,0.729,0.253,2,4.26,Debit Card,796.93
CUST121839,Anjali Bansal,31,Female,Patna,Bihar,Gold,Paid Ads,1350,28,44,24111.85,861.14,Fashion,131,70,418,0.622,46.43,0.278,0.6,5,3.61,Credit Card,1025.65
CUST121840,Suman Patel,23,Female,Delhi,Delhi,Gold,Affiliate,630,7,14,4888.78,698.4,Books,48,30,160,0.333,90.9,0.155,0.239,2,3.78,Credit Card,519.06
CUST121841,Siddharth Chatterjee,47,Male,,Assam,Gold,Paid Ads,771,17,40,12391.33,728.9,Beauty & Personal Care,135,58,26,0.661,37.8,0.185,0.051,1,4.02,UPI,1243.7
CUST121842,Naveen Patel,32,Male,Jodhpur,Rajasthan,Silver,Paid Ads,587,11,32,3197.87,290.72,Grocery,19,10,96,0.562,51.38,0.675,0.359,1,3.74,Debit Card,315.06
CUST121843,Kiran Menon,41,Male,Delhi,Delhi,Platinum,Paid Ads,2250,41,69,61605.95,1502.58,Fashion,513,252,108,0.547,49.05,0.285,0.204,1,3.37,EMI,4087.69
CUST121844,Manoj Yadav,15,Male,Kolkata,West Bengal,Gold,Email Marketing,30,1,2,1006.69,1006.69,Fashion,21,19,341,1,33.6,0.223,0.43,3,3.89,Credit Card,200
CUST121845,Pankaj Gupta,22,Male,Kolkata,West Bengal,Gold,Email Marketing,540,11,19,8839.34,803.58,Home & Kitchen,100,68,12,0.611,47.97,0.256,0.17,1,4.49,UPI,1206.68
CUST121846,Suresh Kumar,41,Male,Mumbai,Maharashtra,Silver,Social Media,483,3,6,3997.18,1332.39,Electronics,77,66,138,0.186,142.01,0.881,0.173,4,4.08,Credit Card,362.92
CUST121847,Kavita Nair,31,Female,Nagpur,Maharashtra,Silver,Paid Ads,158,1,1,347.02,347.02,Grocery,9,6,329,0.19,156.35,0.363,0.149,1,3.79,UPI,200
CUST121848,Radhika Chatterjee,40,Female,Hubballi,Karnataka,Gold,Email Marketing,1072,12,24,15539.1,1294.92,Fashion,75,42,21,0.336,85.36,0.488,0.093,1,3.67,EMI,1721.96
CUST121849,Anil Shah,27,Male,Chennai,Tamil Nadu,Silver,Email Marketing,990,18,40,11163.67,620.2,Fashion,117,85,28,0.545,57.35,0.423,0.227,6,3.26,Credit Card,846.34
CUST121850,Sandeep Singh,31,Male,Indore,Madhya Pradesh,Silver,Paid Ads,509,7,16,2418.78,345.54,Mobile & Accessories,153,97,31,0.413,70.61,0.558,0.172,2,4.47,Debit Card,385.44
CUST121851,Deepika Bose,26,Female,Delhi,Delhi,Platinum,Paid Ads,711,13,13,23919.29,1839.95,Beauty & Personal Care,26,13,242,0.549,57.02,0.643,0.319,0,3.91,Credit Card,1433.16
